Schlange Anfangs Länge,Schlange Entscheidungs Länge,Reisezeit
1,0,520.9433033797868
2,0,787.7949775372169
1,0,555.7812864906742
0,0,502.3715599142816
1,0,482.00588832965497
0,0,504.2966593083997
0,0,546.6609437752786
0,0,500.46722085161997
4,0,731.4338922279021
0,0,453.67866875823637
1,0,596.9525153609618
0,0,537.2652758947148
0,0,553.0312278394779
2,0,603.2885306705309
0,0,495.99497993642325
0,0,570.7497594719949
2,0,644.6378040597472
1,0,627.3420839711002
1,0,693.5933257560367
0,0,585.5540030656032
0,0,589.7737417906807
0,0,675.9818705531575
3,0,705.1411294354439
0,0,593.9394535859474
1,0,577.797662254774
1,0,587.5397242624797
3,0,678.2958944509924
5,0,611.5612525672027
0,0,439.36310844400816
0,0,656.6225918033526
0,0,741.3493877420475
2,0,568.4155013165446
3,0,653.3559635386378
0,0,604.0895597486744
1,0,490.80642235301224
0,0,554.3591509372253
0,0,558.3565507748012
1,0,509.75508537590804
0,0,499.93409350880023
2,0,631.3787144686352
3,0,648.3462510011432
0,0,522.0537276970363
2,0,843.641603392684
2,0,516.3011480477874
0,0,565.2942848039245
2,0,611.9591136597002
2,0,649.1037453745282
0,0,595.249304891227
0,0,487.6797530438847
0,0,581.9139182676106
0,0,547.6959578613341
0,0,451.7645045601205
1,0,639.9057415283481
0,0,618.9431507580393
3,0,673.1575953790112
0,0,578.2529285531753
0,0,530.7560999174998
1,0,590.7788108823669
3,0,600.1629094057951
1,0,637.3113029161975
1,0,623.9624415102473
2,0,580.3866438223711
0,0,428.9226370793009
1,0,644.2590817847506
3,0,627.44179096426
1,0,553.6911783370431
1,0,494.9120888822524
2,0,643.3900564134253
1,0,579.6597784671424
4,0,666.5849434449399
1,0,656.2227360139954
1,0,536.7434295871449
0,0,496.2995124403371
0,0,619.6447130139327
1,0,598.9174923264961
0,0,575.0846214015648
2,0,671.933495625685
0,0,620.53338261834
4,0,796.7860002101195
2,0,630.2290188546033
2,0,706.6256249265807
2,0,553.7261543551804
0,0,580.9181858919027
0,0,528.7296330768169
0,0,538.7725788386529
5,0,796.0647177345752
1,0,657.6818269530148
0,0,587.9664908035797
0,0,525.2583887773217
4,0,681.0448388342156
0,0,563.3719579103872
3,0,686.4399087857852
0,0,530.3639632795364
0,0,548.2533803683206
1,0,555.6182902279688
3,0,710.8675438025815
1,0,638.8877330999253
4,0,718.7112640894567
2,0,629.7726991243103
0,0,514.1484241732168
0,0,535.6290795686019
3,0,656.9238959468539
0,0,615.1534194526956
0,0,505.1710134211382
0,0,560.5791300611927
4,0,725.1720641695224
1,0,561.6992736147439
0,0,658.2132143089852
0,0,516.8076174002886
3,0,706.6225544492355
3,0,804.4342803878799
0,0,466.54639225075664
1,0,586.0910331849691
1,0,500.1991987952282
1,0,704.1800653221501
0,0,641.9179567966014
1,0,554.5241052632371
4,0,760.995310882338
1,0,506.87710836250216
2,0,747.1157101734955
0,0,469.17727603170846
0,0,639.8431304968976
0,0,628.7791013789956
1,0,531.5613474989948
2,0,738.8896085614333
2,0,705.3217582008301
0,0,503.61560798132274
0,0,533.6071577634187
0,0,587.668486547039
0,0,523.2618411538923
3,0,714.7723981211789
1,0,646.1439403189629
1,0,518.5910493213723
0,0,452.3301503394426
1,0,588.5374728166279
0,0,534.3535029746714
1,0,572.7867588354139
1,0,763.3576270923774
4,0,791.4047274057774
0,0,569.6400832370294
1,0,570.191128549327
1,0,591.9316771706141
0,0,471.7695940578062
2,0,682.6931137851177
0,0,627.7073358980267
4,0,680.6507243562778
0,0,587.5923571531275
5,0,610.0381988070286
0,0,459.29947849894046
0,0,578.7166202779755
2,0,622.2970083447733
1,0,581.3920006223194
0,0,576.5452002719031
0,0,548.1575157883157
0,0,572.570408695185
2,0,640.3627284773063
5,0,681.831710888205
3,0,678.9351354251775
0,0,567.0894364960225
2,0,624.8195779255099
0,0,702.6054264969379
1,0,499.0380687829787
2,0,646.9493175421726
1,0,756.6871960864028
5,0,699.0435408559447
0,0,516.6245655379412
0,0,593.597491488319
3,0,562.1688755588879
0,0,634.9252792395109
2,0,646.9966175600775
4,0,750.1938323776177
1,0,701.427276655634
5,0,705.4375368029835
1,0,719.5125217200282
0,0,569.4437033831452
2,0,621.5010363625507
0,0,520.3422077639628
0,0,574.1008255509978
2,0,690.9330220030664
3,0,770.9855403204602
0,0,526.0915557854548
0,0,512.9585359229127
3,0,639.0033688839178
0,0,588.9285483750475
2,0,629.2007475121997
0,0,555.3275672355373
0,0,499.33842036204504
0,0,559.8657997648721
1,0,467.3595648768754
2,0,637.5753483521645
2,0,645.5510480342316
0,0,520.0451010366826
2,0,786.7188461115444
1,0,651.9264513909557
1,0,552.4398048399187
0,0,547.7758192298688
0,0,532.5581299966466
1,0,573.7235385257119
0,0,495.3241200935775
5,0,714.7333185327404
0,0,664.2662398479802
1,0,706.8255805808845
0,0,720.4296604023084
0,0,690.0296640187744
2,0,681.7465857318293
3,0,561.3583296401868
0,0,551.4983116320478
3,0,651.5771584645242
0,0,649.9078344961524
0,0,632.2019527508024
1,0,621.5059778712377
2,0,560.4108538517672
1,0,725.4531025253885
2,0,762.3609435719379
2,0,632.8867893524761
2,0,664.7894494081905
1,0,481.3847578404675
1,0,609.664823232856
0,0,545.6013284534841
1,0,655.0628382613352
0,0,423.1470844201706
1,0,659.8151839366699
0,0,522.5017143141843
1,0,705.7493533966483
0,0,508.09979643672096
1,0,783.8116299602405
1,0,779.463774339965
0,0,544.4309216502852
0,0,613.0544790601142
2,0,700.1017785116812
1,0,654.4460538959474
0,0,473.42023977260703
2,0,649.590641481768
0,0,502.95350836429003
0,0,604.6412844633616
0,0,475.5933817904098
0,0,611.0170731701238
0,0,606.2598421918024
1,0,621.8810486869885
0,0,597.8691216577457
1,0,567.5007032327369
0,0,443.4080764499332
3,0,725.394216436665
1,0,674.5111833318676
1,0,643.8800123198386
3,0,571.8313704008813
0,0,690.5423825231703
0,0,449.30054117984895
0,0,623.5499682920331
0,0,502.3048847515395
1,0,703.8812974497538
1,0,529.5856173623886
0,0,545.674183042481
0,0,531.0123330955662
0,0,571.4641331715078
0,0,557.0963976767775
0,0,496.99694026257066
2,0,612.5225976759125
0,0,624.7614774924878
0,0,536.4640542025345
1,0,480.10514801782995
0,0,696.209620804929
0,0,436.4259165153947
0,0,583.3583990609137
2,0,497.4909145587956
2,0,680.1643900068775
2,0,705.2996846838944
5,0,706.1571962792675
1,0,562.3948707177816
2,0,454.52479324459125
0,0,668.6636960630185
2,0,685.0690231556142
1,0,450.3845958727719
2,0,548.6693745079863
1,0,585.7926956467023
0,0,662.4823770238941
0,0,607.7734311991729
4,0,584.8229395488381
1,0,392.199858616023
0,0,735.0600739641998
0,0,565.5816422746117
0,0,538.6178862738792
2,0,710.243182515142
2,0,594.8703306600131
1,0,553.2353329866403
2,0,612.7863600461245
0,0,590.0058713079786
0,0,546.0157345777782
0,0,493.9646376178621
2,0,712.0692394408783
1,0,600.8575648757146
1,0,572.8256583753675
0,0,584.6175178903077
0,0,570.9846471755309
1,0,457.0678976878733
3,0,857.9772850121974
0,0,490.19097752972056
2,0,587.6072431663647
0,0,507.802089929129
0,0,543.1123960454181
0,0,603.3631774044501
2,0,674.2566622617784
0,0,510.63848173493665
2,0,576.5922620056349
0,0,519.841845954771
0,0,470.27894961524294
2,0,730.0920692126905
3,0,567.4535588091563
1,0,570.0502649941537
0,0,546.295124765729
1,0,539.7156302754006
1,0,535.6798148112757
0,0,523.9050580019039
0,0,514.0633857629912
3,0,744.9386234296973
1,0,717.0244882986985
0,0,489.12990462193085
1,0,612.6213412192648
0,0,569.0177837972523
1,0,566.2579123979551
0,0,643.0211732560479
4,0,709.1762444241522
1,0,556.8539549013835
1,0,520.1254282220474
1,0,621.873358515081
1,0,666.1860929372488
1,0,678.4761802326874
0,0,527.1715563458379
1,0,552.2566808752862
2,0,599.3711842399175
1,0,526.5273969610198
0,0,585.8785723738863
3,0,603.8732940998563
2,0,768.3707251764569
2,0,589.4197488430868
1,0,608.0804605186745
2,0,808.3333137698232
0,0,538.3156404635611
3,0,654.2266735457296
0,0,481.30504822026273
0,0,654.9007883365821
4,0,745.7380077030757
0,0,626.2121791468676
0,0,463.0585579987262
1,0,638.9677258056508
2,0,614.7967333940371
1,0,625.2320487399851
0,0,556.0965314668188
0,0,467.038809623831
1,0,745.9139632333347
1,0,518.1928705824967
2,0,522.3871244509434
0,0,625.7900082642267
0,0,582.7007991870519
0,0,629.4321558887959
1,0,791.2630709285093
3,0,730.6985735662068
5,0,648.9307474066252
1,0,540.2418857542564
0,0,485.45273317809875
0,0,614.8922851803974
3,0,754.3428008542281
0,0,453.4651283283575
1,0,635.7068124743488
1,0,538.1223415703159
2,0,657.1080407004731
0,0,467.84814872155516
0,0,589.7064882286578
1,0,641.561404688551
2,0,691.7920565297959
2,0,689.4812082032474
0,0,654.1010056059031
0,0,585.8454856136019
0,0,497.44340399664014
0,0,540.9342645729571
1,0,429.88215821992964
1,0,498.8241220865334
1,0,538.330771458418
0,0,490.7770086798994
0,0,556.9943295486419
2,0,835.8220439588256
0,0,635.8388667664175
2,0,743.5512615269913
4,0,660.3266310108321
4,0,778.3804963351256
1,0,514.7205519322893
4,0,759.4519698478614
3,0,700.7505524825262
1,0,756.2098282350289
1,0,493.9931909495333
3,0,674.0022497219143
2,0,729.943828038518
1,0,591.9227467703511
0,0,543.1392357724666
0,0,503.6797897544716
2,0,614.7712227080235
0,0,670.5506603040666
0,0,441.27168567875674
0,0,550.2242894349806
1,0,451.6256529412448
0,0,557.8252236066621
1,0,538.8302331977113
1,0,714.6181860412112
0,0,596.1792890991142
0,0,538.3555507243144
1,0,564.7696560536964
2,0,503.70289671025375
0,0,629.046521920626
0,0,525.3729547641535
0,0,538.8402439692195
1,0,588.3185530780837
3,0,711.4145887467482
0,0,487.0174438150313
0,0,574.6122766055474
3,0,596.064134897736
0,0,523.8774065688183
1,0,568.0316565547129
1,0,752.107103854851
0,0,549.6165814350195
1,0,563.5725397786078
0,0,491.23138225436475
2,0,571.1815856665335
4,0,770.0227902332526
0,0,541.1878307383682
0,0,554.5248028591865
0,0,660.9984219830513
0,0,598.1145214453816
1,0,562.6751535974114
0,0,592.0128681848173
0,0,657.0987297361002
0,0,577.243133569229
1,0,569.6338277962914
0,0,594.500424687919
0,0,453.6496820789757
1,0,640.5151661452692
3,0,718.9914754875917
1,0,730.5823546942295
2,0,730.7274641529918
0,0,563.5494514644867
0,0,590.0273779485866
2,0,649.1661112379014
0,0,507.7804029282183
1,0,546.0149817422667
1,0,609.0962960635209
5,0,713.1922730453991
3,0,639.7668491079629
0,0,507.65866015792375
4,0,675.0234879488892
0,0,555.6639693826799
1,0,652.3779691244848
0,0,631.0739542455033
0,0,522.3420250357294
3,0,783.3342364481473
0,0,508.1736591670735
1,0,491.98738134328863
1,0,695.5959805354989
0,0,484.74897880167975
2,0,501.6965728553477
3,0,740.8620413971245
1,0,705.7714523613892
0,0,490.023235953213
0,0,613.7022691352496
2,0,580.8568127889514
1,0,538.0868192942339
2,0,723.8765223931402
0,0,517.247963398379
3,0,617.3765180551634
0,0,471.7578928832398
0,0,622.9756908235165
0,0,498.3247300689502
0,0,591.2736613299332
2,0,604.8206590146434
0,0,455.115053116074
0,0,535.0708587332475
1,0,459.21641221104915
0,0,583.7852672553147
0,0,530.0096308367282
0,0,511.3734676267874
0,0,580.8380767877716
1,0,632.716457629174
3,0,723.6647634365079
1,0,764.8802235098585
0,0,635.3232445717267
0,0,580.9814764634365
0,0,524.6850352961116
1,0,640.2554439353202
2,0,547.2953855204003
2,0,600.6012116993381
3,0,708.9907899615629
0,0,625.6607887937554
0,0,651.5253493045974
1,0,534.730880213887
3,0,828.8280784423628
0,0,404.48160344669617
0,0,615.695538183452
1,0,632.8128076224913
1,0,667.7587546921285
0,0,517.7708456375319
0,0,824.7092086334857
0,0,598.9577174188455
4,0,700.8581827435747
1,0,534.9949418778436
0,0,439.8787952289668
0,0,492.65148976092405
1,0,717.1030009005774
0,0,462.6061770094006
0,0,653.7556909421697
0,0,651.3342005909501
1,0,454.6732432447469
1,0,507.9186153249499
0,0,589.6836592367009
3,0,641.2429145341403
1,0,595.0237035354414
0,0,581.4584697975554
0,0,646.6298315809428
1,0,471.06235256599905
1,0,577.2765671299018
0,0,458.0318058122459
0,0,398.9285269987657
0,0,525.6226439392474
3,0,684.6847222724319
1,0,592.7187747300702
1,0,494.12433585808327
2,0,665.578008968128
2,0,668.2622039084629
0,0,490.21967708513444
0,0,599.4656276777222
5,0,782.407003329106
0,0,466.76183979529964
2,0,645.7742002347027
0,0,504.0664444478581
0,0,509.023793237658
1,0,671.0405182872881
0,0,595.3885068125115
0,0,497.5423197272576
0,0,494.2179854652721
0,0,590.801908295328
2,0,700.3993186464837
0,0,723.1388312305338
1,0,535.3445609889732
1,0,749.3077203836909
1,0,503.90611592162395
0,0,477.144482106194
0,0,552.775027136471
0,0,798.890115385525
3,0,714.3229582022454
0,0,645.589688023154
0,0,628.4001552250825
0,0,688.0621950513578
0,0,526.3359299589767
0,0,612.1931672735267
0,0,553.4512977132739
0,0,616.532946369316
2,0,546.4059065663436
0,0,502.9239680833197
1,0,618.6938347689063
1,0,532.8644310294569
4,0,623.9472794482814
0,0,703.637643644953
3,0,744.2177668562274
0,0,611.9720654575676
0,0,554.2949260268624
1,0,730.3945172910393
1,0,661.4891225098684
0,0,553.3077466704636
2,0,621.11236900893
1,0,701.8487483252027
1,0,676.2148832023821
0,0,625.3990977561692
1,0,666.95544383771
0,0,607.4705565234754
0,0,411.9909359451469
0,0,575.1883353108868
0,0,491.0136716030605
1,0,465.7994965000513
0,0,493.29985353102586
0,0,473.2147911440016
2,0,529.8841782775163
0,0,557.8992738862522
0,0,548.9691885767073
0,0,701.9692976974907
0,0,570.2856466509116
0,0,619.4120739457286
0,0,532.85418315723
1,0,318.7330683670525
3,0,702.8162215998959
0,0,582.7193726375338
0,0,635.8393802390608
0,0,671.3291169710039
0,0,664.9633037829126
4,0,670.9249611725386
3,0,613.2621557583429
6,0,694.9790107471409
0,0,583.8053564792901
2,0,657.1274712925238
3,0,677.9987195016469
0,0,499.7031580638936
0,0,580.8192638122323
1,0,607.073415481873
0,0,487.5785005310617
2,0,690.245748172206
3,0,605.8672525972379
1,0,667.9081415586188
0,0,550.4080400899445
2,0,628.8601563865908
1,0,603.294426386958
0,0,551.9208198289957
0,0,453.2671060561096
1,0,706.5009073228817
3,0,651.6035629314805
0,0,472.75917035844094
0,0,477.6567617970041
2,0,591.2963115793355
1,0,535.5789750047509
3,0,612.9209594906323
0,0,606.1336502792154
0,0,688.6845606943759
0,0,535.0903874758187
0,0,503.5583829616836
1,0,715.4630893491129
0,0,545.9531785420303
2,0,479.5714004309625
0,0,654.9507406205781
1,0,630.895784242225
0,0,563.9681132353528
1,0,565.3464935355389
0,0,528.2587608254212
0,0,638.1474049005855
1,0,598.90105012683
1,0,616.2335898525603
1,0,661.3098063301388
3,0,673.8853021401274
1,0,705.661518312445
1,0,617.0348412186102
1,0,631.923385656186
0,0,520.1054893464573
0,0,456.7585673383659
0,0,555.4499990183187
1,0,581.945035342141
0,0,545.2942851540189
0,0,570.014467642226
1,0,540.1889491564159
0,0,571.4785946153194
0,0,447.3854958558725
2,0,470.438589965122
2,0,718.0175006141761
0,0,517.5496395628636
2,0,725.0808684876367
0,0,534.6943907243293
0,0,701.4973946808198
2,0,574.064727849051
0,0,575.3351668727084
0,0,553.5807789780227
2,0,686.8973123267477
0,0,416.84353154726017
1,0,599.3767984840858
3,0,547.2752202819513
1,0,754.427796697949
1,0,641.2472349101268
0,0,596.0922430831456
1,0,633.2394049717749
0,0,565.944812334223
0,0,485.66828731426574
3,0,691.668967202179
2,0,717.3287051116802
2,0,502.1455895780671
0,0,573.5132410899623
0,0,613.2944628570355
0,0,535.4716924166701
1,0,670.624369639454
0,0,670.3063988266836
0,0,526.7388396628661
1,0,704.0749833330909
3,0,667.2897156840387
0,0,518.9394199030896
0,0,544.8427397240243
3,0,602.0280988173631
4,0,624.2158523819442
1,0,517.069398010013
6,0,724.0035466980345
0,0,652.1838887194172
0,0,578.0085111635461
0,0,574.97653799235
0,0,478.9382477264491
0,0,565.5293966181588
2,0,562.2830431484629
2,0,546.9500217547978
1,0,609.9855074636907
2,0,763.243712366768
0,0,506.06903378192203
2,0,634.5849793106162
2,0,685.9738387078082
0,0,594.7920810040339
2,0,624.4266040309788
0,0,477.72596888405695
2,0,616.5247312897055
0,0,664.7282247601578
0,0,572.4628737024019
3,0,592.6117319372698
2,0,571.3792838949696
1,0,506.2857246531363
1,0,468.64675995607183
1,0,612.5868389783279
2,0,617.3326289271442
1,0,572.4915225483262
1,0,563.0848611725289
0,0,502.5609515565344
2,0,665.6215681039264
0,0,515.7652925368636
1,0,643.7974402492821
1,0,690.0395310965374
2,0,661.689199377737
0,0,545.1758330913267
1,0,596.4919379739132
1,0,743.4070400309079
0,0,601.7447369235846
2,0,704.9729147529188
1,0,609.4278258396195
1,0,554.0463380328047
0,0,509.57433679238517
0,0,478.61362081252355
1,0,544.9808688020416
2,0,517.5593936315181
0,0,605.0134983361274
0,0,619.6194211499588
0,0,512.1262386175976
0,0,552.1673139264385
0,0,593.8155151108194
0,0,521.1233543963291
1,0,646.2774321216889
2,0,713.7153714006784
0,0,546.4861905045443
3,0,536.1138215823954
2,0,522.3518350427639
3,0,625.254240559304
1,0,546.2181314481245
0,0,555.33320394103
1,0,678.5799585285367
0,0,548.3104245904435
0,0,505.96601438534384
2,0,555.2262213625008
3,0,698.1839217116484
1,0,521.2277892199281
2,0,544.4005689731993
0,0,507.9438382755443
0,0,554.3940455114576
3,0,706.1138058272114
0,0,501.02364004805565
0,0,492.15463929254634
6,0,742.8838007275692
1,0,707.1848228394516
1,0,586.5594237343557
0,0,686.6044897885677
0,0,582.4155528320714
0,0,547.8018678327113
2,0,518.5449505379015
0,0,565.7159582699139
2,0,814.9487179971937
1,0,565.9615972644931
0,0,555.520807383614
2,0,795.8257297585175
1,0,554.0888197713955
0,0,555.39418522788
0,0,573.0896705691921
2,0,791.5977123016696
3,0,719.4287112658083
0,0,677.0944418856488
1,0,657.3879850619305
5,0,735.0575210511626
1,0,586.1760718280256
0,0,563.2983951180203
1,0,642.3011778220276
0,0,511.13915359448816
1,0,525.1466716923367
0,0,535.7345484628902
1,0,627.8570307514057
2,0,550.3984692747729
1,0,556.5577038145072
2,0,601.8248671166
0,0,565.1419195780566
2,0,622.4762587232806
0,0,648.4566045143346
0,0,507.8776183972475
2,0,604.165408540856
3,0,778.1367569321803
0,0,647.0773005477743
0,0,590.0273241770448
1,0,570.2444709982909
1,0,711.8917594953888
1,0,628.8523482320023
3,0,677.8325589371735
1,0,621.4685193252981
0,0,453.3737610185637
1,0,582.4614148619348
2,0,617.9329051166812
3,0,687.3008263291625
1,0,694.2648212093827
1,0,671.834503460022
1,0,746.2952775970815
3,0,539.5261133845352
0,0,501.0847610292974
0,0,529.4307619721583
1,0,620.545074283513
3,0,581.6373657584838
1,0,626.5580514845957
3,0,546.5605974888671
0,0,411.7466957518275
0,0,562.7531709610697
1,0,644.6750287155545
1,0,784.2006745186231
2,0,629.0713517664291
0,0,569.7042491804194
1,0,694.0660279892991
3,0,576.6794273078378
2,0,599.1391777973295
0,0,536.6479087877441
2,0,580.9512697391224
3,0,740.2027677085645
5,0,634.4870071984378
0,0,575.3036585935479
0,0,558.7567111524697
9,0,759.1483617740832
0,0,525.5573491518915
5,0,760.8195245856853
0,0,511.5899264380612
0,0,542.0849346969214
3,0,527.2291325924818
2,0,674.8817598986418
0,0,583.3812942927005
0,0,491.7064431144641
3,0,701.7716854833886
1,0,456.3836527213888
0,0,588.5386887981005
0,0,547.9703696124055
0,0,632.4500491919682
2,0,701.125449253421
0,0,516.5887382432466
1,0,618.9034220714972
3,0,652.4613158453342
1,0,648.624762049981
5,0,731.2225263912472
3,0,718.3180298899316
3,0,665.2858699177723
1,0,675.0012203842878
1,0,610.3517889046527
1,0,647.0246887947792
0,0,570.3710998292415
0,0,502.0357317141941
1,0,624.1908552651222
0,0,516.2701762362412
0,0,365.10596108459833
1,0,585.2180655022843
0,0,467.89425861062324
0,0,442.08706681539644
0,0,533.0048165833887
3,0,622.4786407846607
3,0,719.2785116241512
0,0,600.5116754518713
3,0,813.3680563747623
2,0,625.4480876371932
2,0,689.3250375865039
1,0,738.2883646716098
2,0,661.0949218496269
0,0,439.62605842897227
1,0,722.9023266046553
2,0,575.0390441168101
1,0,714.6439713077307
1,0,711.4635691518287
0,0,432.6690870522827
1,0,549.9225888176578
0,0,462.5918790283989
2,0,729.9569305402849
0,0,499.69439965268833
3,0,724.1497650291083
1,0,704.2313096690501
0,0,528.2847983966175
0,0,600.8929375313934
0,0,485.0367125961158
3,0,729.7337568894578
0,0,580.1805286944939
1,0,532.306635861938
2,0,629.7946545764689
0,0,563.014964920777
1,0,607.3109239133948
0,0,616.5479376210333
0,0,462.81545287532117
0,0,639.1530544616008
1,0,574.7735368264084
0,0,534.8915326376117
0,0,633.2401711493125
5,0,582.3362985535243
2,0,639.1056404239803
0,0,455.1835652908104
1,0,698.7339907275463
2,0,600.2626502138146
0,0,499.9888596217568
0,0,540.4450190145508
2,0,644.7969874923507
1,0,458.4384655332317
0,0,433.9153616075511
1,0,562.8016060691817
0,0,472.4168159986342
1,0,576.286560232046
3,0,550.0329384854392
0,0,547.1743829423108
1,0,667.0795204812727
2,0,632.1006991026308
1,0,607.2278954700886
1,0,695.2204417198952
3,0,584.0438499142404
1,0,559.7530243543272
1,0,623.9367674758128
1,0,507.5212437923129
4,0,707.4154798570471
1,0,671.1392392445786
0,0,467.2566511046846
2,0,658.3417280294755
1,0,605.1368394640392
0,0,516.4903412074634
0,0,622.4059570155002
3,0,590.8450212964324
0,0,534.1338128990923
0,0,500.9622819065288
1,0,670.3896858707848
0,0,564.4853442612883
2,0,670.2001858147642
1,0,655.3442707742774
1,0,555.3302102874842
0,0,650.6339686225955
1,0,536.5142917977732
1,0,632.1749405892256
0,0,445.421533443546
3,0,761.5322471113617
1,0,669.064347360483
0,0,627.0378181236065
0,0,533.6609069488799
0,0,556.4405345636203
0,0,653.9491018417865
1,0,606.0914468330182
4,0,681.4673706767702
0,0,566.39956873605
2,0,750.8214788357405
2,0,819.0600225448219
1,0,662.7785868627525
0,0,502.3251309513236
0,0,605.4984428235555
4,0,815.2143391272563
2,0,581.8577113024419
1,0,453.89968633561807
5,0,780.4124340679211
4,0,678.2837669712362
0,0,579.0099002292433
0,0,563.6149302321546
3,0,621.7343283355955
5,0,619.7300714830593
0,0,616.0826887999
1,0,513.9276653785846
0,0,619.5387184343849
1,0,754.5445556799385
0,0,531.6490908029373
1,0,571.0882227445156
3,0,656.3044264049415
3,0,798.7386653154314
1,0,610.7952648523341
2,0,643.7961559776015
2,0,637.9046539113947
4,0,729.9200830899048
1,0,665.4674841082655
1,0,677.8004811664103
2,0,556.0084953891703
2,0,588.1382921698369
0,0,593.8987819809001
1,0,551.9084587043094
0,0,547.9553857300853
0,0,522.8827834008246
2,0,616.699026462589
0,0,599.0835288124717
0,0,474.5303494322926
1,0,543.242053318281
2,0,554.5805254080174
1,0,610.2203701838397
3,0,733.5080827522052
0,0,543.8556290876451
0,0,466.66562275411945
1,0,734.8712886512537
0,0,526.0247587895348
2,0,515.0283017917179
4,0,806.3633131928179
2,0,757.8666774996948
0,0,505.9273940898645
1,0,645.8174413383177
0,0,540.1883998565927
3,0,703.8718245786617
0,0,645.9903622800718
4,0,766.7425330789982
2,0,725.1091862292718
0,0,493.7493672648452
1,0,545.4260516356187
0,0,619.3851357603875
0,0,494.96411739485734
1,0,565.6653665330709
0,0,613.5567970378172
1,0,599.3881333781516
0,0,535.9580991345094
0,0,542.8199132842462
0,0,531.4497972119484
3,0,621.337994576467
0,0,632.2420471931395
2,0,494.82729289037684
1,0,671.3460423122916
3,0,595.9399714823303
0,0,592.6975497674491
1,0,694.9157432856496
0,0,641.9257561236501
1,0,576.2883512313009
0,0,646.3471382763083
0,0,585.2420874095094
4,0,730.8809243889871
3,0,568.3520490668936
0,0,572.6298833516215
1,0,579.8420578587857
1,0,510.8415467861537
1,0,528.0661270152641
0,0,581.1784293568702
0,0,662.3638471343882
2,0,748.3578656206266
1,0,793.0535317340272
0,0,607.6399483471271
0,0,731.698056707127
0,0,651.4161521564304
1,0,632.4157236779109
2,0,618.0502752380094
0,0,477.9477911728388
1,0,699.5621343178159
0,0,451.6842401291087
0,0,526.7776313827779
0,0,594.7252356689283
0,0,427.4508620169909
1,0,632.8669088906174
2,0,583.8823977419313
3,0,581.60933644426
1,0,622.0201431264683
0,0,580.2368586073133
0,0,500.6734295517049
1,0,547.9092639278373
3,0,638.6325596832378
1,0,643.4356958540741
3,0,622.2073044868595
0,0,611.8261742453858
0,0,639.7120044467424
2,0,598.2240933946341
2,0,819.7224916884081
1,0,750.3138632933639
1,0,530.9513497071923
1,0,596.7940552709615
1,0,528.0499848730387
0,0,656.6094379733682
1,0,568.5855989945345
0,0,730.5246028262504
1,0,587.7004171664173
2,0,794.5945669261853
0,0,565.4142983310785
0,0,566.5475124641957
3,0,795.367548890508
2,0,687.6582832843119
1,0,467.8289751253319
4,0,727.2682975322224
0,0,549.6118236534871
0,0,474.30161407758527
1,0,812.5660895449247
1,0,666.0956730517947
0,0,641.2092469614036
0,0,693.2810819638798
3,0,756.8651294060571
2,0,716.6254998583779
0,0,620.7200827701499
0,0,568.1128625259021
0,0,544.5871668221354
1,0,668.3862794468264
0,0,564.7481902781792
0,0,482.3382202056563
0,0,418.86886392393694
1,0,565.4307043503843
1,0,599.2255020232766
2,0,648.9876410240645
1,0,523.1934839968958
1,0,656.2899415397892
4,0,672.4036488842817
2,0,538.6032032182218
0,0,534.3540020189178
0,0,468.7838260266533
3,0,715.6817922062351
1,0,622.2693528311039
0,0,524.3193598581711
1,0,706.6816489436062
2,0,605.5669468690621
0,0,760.1281302718344
0,0,654.3602739903428
0,0,639.2371796936804
1,0,535.1523891835695
1,0,566.1752149648551
0,0,439.70785389715934
1,0,612.4459948626175
0,0,602.6636983948828
1,0,518.2902062549983
2,0,623.3855448119048
0,0,568.981277694833
3,0,662.2292501576951
1,0,523.1533038903208
4,0,774.1480302062462
2,0,604.1627205959485
2,0,662.0565698078094
3,0,740.9905706885306
0,0,540.959953547529
2,0,661.9209103738813
1,0,482.1820495959776
1,0,541.6761579242127
0,0,781.4367473310691
1,0,598.7157765456193
0,0,534.9265417257639
2,0,578.4868808294294
2,0,676.3890694462933
1,0,694.3562010729621
0,0,595.3393007103944
0,0,611.6247665850811
0,0,460.85300960110567
0,0,522.737225520292
5,0,676.102109834756
4,0,692.9135946002257
0,0,468.6390701332033
0,0,508.8261718400435
0,0,529.4803224448445
0,0,589.0065285118928
0,0,639.1925732317272
3,0,719.618299266521
0,0,623.7072101058252
3,0,746.6944383989803
2,0,520.7348800557322
0,0,428.4155271331642
3,0,663.511275652101
0,0,537.437729189504
0,0,509.5621632217256
1,0,588.6816034168577
1,0,555.2035877370702
0,0,562.4205097387052
0,0,557.4368570043212
0,0,645.3217916650002
0,0,693.825095902474
0,0,510.0721424334058
1,0,568.9166384697571
0,0,599.0134435269022
0,0,477.6847412987719
4,0,686.1750374003698
0,0,526.3049675288578
0,0,626.5496673991254
1,0,723.178394908965
1,0,692.9657114995216
0,0,651.4870541686495
0,0,589.6267495219598
0,0,580.5333949754862
1,0,600.1889056982786
1,0,646.7684684458079
3,0,747.8911157469079
0,0,577.1960785534757
2,0,526.7876362700483
1,0,568.397099225636
2,0,666.0128177863967
1,0,646.9027075806407
0,0,478.8964569355459
2,0,597.9530596967769
4,0,755.9449851814315
1,0,665.6159727441654
